mol_index,structure_id,smiles,LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20%),F(30%),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,transformation,left_fragment,right_fragment,flag,sascore
100,Str_g_11317,Cn1cnc([N+](=O)C(F)(F)C(F)(F)C([O-])(F)F)c1Sc1ncnc2nc[nH]c12,-4.020183,2.1043477,1.5222367,0.001156,0.0058072,0.0087187,0.0690358,0.9609438,-4.882363,2.45e-05,0.0480784,73.73861,1.2109151,26.987553,0.0964225,0.9463004,0.3014326,0.1180876,0.1553434,0.558914,0.0123828,0.0691555,0.224531,0.5439096,4.094527,0.8298108,0.004358,0.9215633,0.9815288,0.8311624,0.9959168,0.1782807,0.7518288,0.072821,0.0175178,0.1752127,0.9766642,1.1409514,4.7089562,5.013494,5.1949,0.0026263,0.0031076,0.3909472,0.9831207,0.4008388,0.0655458,0.9513112,0.8656948,0.0104336,0.1346707,0.4631992,0.9407005,[2*][1*]>>[1*]C(F)(F)C(F)(F)C([2*])(F)F,[2*][1*],[1*]C(F)(F)C(F)(F)C([2*])(F)F,left,3.9335386
101,Str_g_11317,CC(F)(F)C(F)(F)C(F)(F)n1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,-4.225574,2.5436893,2.3958685,0.0007859,0.0029087,0.0064444,0.0093456,0.3239132,-4.7454042,2.33e-05,0.4839944,82.88785,1.0769507,17.25183,0.1101323,0.8466387,0.5084861,0.1202372,0.5595106,0.6634336,0.0228595,0.0501668,0.3664059,0.5416258,5.5363793,0.663685,0.0158666,0.821855,0.985602,0.9573881,0.9952094,0.6044052,0.8179153,0.0779152,0.0397568,0.3044419,0.9565999,1.6623784,4.775744,5.946301,5.4793596,0.0037564,0.003534,0.6871539,0.9871324,0.3854128,0.2248311,0.9463664,0.8826004,0.0149422,0.326578,0.7392238,0.9556942,[2*][1*]>>[1*]C(F)(F)C(F)(F)C([2*])(F)F,[2*][1*],[1*]C(F)(F)C(F)(F)C([2*])(F)F,left,3.6452248
102,Str_g_11317,Cn1cnc([N+](=O)[O-])c1C(F)(F)C(F)(F)C(F)(F)Sc1ncnc2nc[nH]c12,-3.647231,2.2109997,1.6052763,0.0003511,0.0071542,0.0071293,0.0066918,0.025386,-4.7837515,1.82e-05,0.3271464,80.75433,0.9800391,19.490492,0.2339769,0.9146554,0.4664944,0.072238,0.3192476,0.4714222,0.076387,0.0426277,0.4316736,0.4532038,3.5487928,0.8174346,0.00614,0.821308,0.9798439,0.7819676,0.9961879,0.3585895,0.8851374,0.0511697,0.0192205,0.0974058,0.9696387,1.627232,4.66052,5.545646,5.594558,0.0093435,0.0038629,0.6855182,0.9793957,0.251322,0.0728342,0.9242806,0.8516848,0.013769,0.2433586,0.48515,0.9243187,[2*][1*]>>[1*]C(F)(F)C(F)(F)C([2*])(F)F,[2*][1*],[1*]C(F)(F)C(F)(F)C([2*])(F)F,left,3.636882
103,Str_g_11318,CC(F)(F)C(F)(F)n1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,-3.6568031,2.370523,1.7250541,0.0003963,0.0018151,0.0080584,0.0097351,0.0780167,-4.770465,2.1e-05,0.1498715,69.468796,0.9159369,27.801933,0.0946591,0.7296422,0.3027264,0.0785887,0.1433228,0.692129,0.0221683,0.0592254,0.315526,0.3003801,7.287755,0.6558524,0.0178662,0.8397126,0.98566,0.9659021,0.9940937,0.624314,0.7433168,0.0905351,0.0371699,0.4097944,0.9471752,1.1139002,4.7899623,5.317667,4.914867,0.0042178,0.0035307,0.7825938,0.9860737,0.3441345,0.153663,0.9432029,0.8773544,0.0176415,0.2507552,0.6504986,0.9509804,[2*][1*]>>[1*]C(F)(F)C([2*])(F)F,[2*][1*],[1*]C(F)(F)C([2*])(F)F,left,3.5865209
104,Str_g_11318,Cn1cnc([N+](=O)C(F)(F)C([O-])(F)F)c1Sc1ncnc2nc[nH]c12,-3.664889,1.8684766,1.1176301,0.0008786,0.0071598,0.0103912,0.1234033,0.9022315,-4.8980956,2.37e-05,0.0933267,56.23538,0.8568379,37.45621,0.0736219,0.9335606,0.1222062,0.0767436,0.0369756,0.6388757,0.0112621,0.0807883,0.1610885,0.3082217,5.7380304,0.83506,0.0046813,0.9239647,0.9821837,0.857281,0.9956782,0.1614016,0.6616452,0.0710892,0.0128794,0.2592594,0.9738633,0.5342943,4.7590094,4.458079,4.630457,0.0030389,0.003122,0.5271711,0.9816688,0.3598459,0.0403554,0.9478668,0.8485138,0.0130503,0.1033849,0.3906319,0.9322754,[2*][1*]>>[1*]C(F)(F)C([2*])(F)F,[2*][1*],[1*]C(F)(F)C([2*])(F)F,left,3.8663659
105,Str_g_11318,Cn1cnc(C(F)(F)C(F)(F)[N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,-3.4047968,2.1824894,1.2671318,0.00117,0.0575608,0.0092583,0.0286769,0.4488254,-5.041973,1.37e-05,0.1497736,62.616833,0.7917528,37.511883,0.0427582,0.9444796,0.1508279,0.0662773,0.0437582,0.2352826,0.0047155,0.0463872,0.1095476,0.2063154,5.848075,0.776705,0.0093141,0.8162725,0.9860837,0.6836784,0.9932932,0.2247484,0.747984,0.0462576,0.0063246,0.135352,0.9567246,0.664603,4.3959713,4.450918,4.7148266,0.0031186,0.0042507,0.7052929,0.9712569,0.3312854,0.0143614,0.8309714,0.8404375,0.015492,0.2750038,0.2219395,0.9313628,[2*][1*]>>[1*]C(F)(F)C([2*])(F)F,[2*][1*],[1*]C(F)(F)C([2*])(F)F,left,3.6835112
106,Str_g_11318,Cn1cnc([N+](=O)[O-])c1SC(F)(F)C(F)(F)c1ncnc2nc[nH]c12,-3.479414,2.0530503,1.0493566,0.0001715,0.01333,0.0093214,0.0061275,0.013292,-4.7826877,1.61e-05,0.0975001,71.502235,0.944219,28.954618,0.1107925,0.8152934,0.2715835,0.0631154,0.0587595,0.4945803,0.0621935,0.0464881,0.323233,0.2649697,4.689462,0.7750745,0.0066925,0.867527,0.9848291,0.8512034,0.9973526,0.1729267,0.9207615,0.0441218,0.0359195,0.1509529,0.9729047,0.869145,4.630708,4.612788,5.2892513,0.0199468,0.0054765,0.7693461,0.980783,0.1684024,0.100998,0.9467972,0.8259446,0.0239678,0.4615678,0.5949088,0.9365249,[2*][1*]>>[1*]C(F)(F)C([2*])(F)F,[2*][1*],[1*]C(F)(F)C([2*])(F)F,left,3.6342942
107,Str_g_11318,Cn1cnc([N+](=O)[O-])c1C(F)(F)C(F)(F)Sc1ncnc2nc[nH]c12,-3.1268597,2.0220597,1.1387724,0.000171,0.0108676,0.0093001,0.0056227,0.0105879,-4.8179584,1.43e-05,0.1588053,67.44906,0.9275934,33.1482,0.1233564,0.8474752,0.2233654,0.0626304,0.0592292,0.5429238,0.0534571,0.0513131,0.3720822,0.2752995,4.6123996,0.8051719,0.0093792,0.8368353,0.9822792,0.796113,0.9949139,0.3646144,0.9097697,0.0494973,0.0152989,0.0816672,0.9674279,0.9437938,4.7188053,4.4590235,5.160839,0.0105441,0.0039071,0.801107,0.978897,0.1633092,0.0475486,0.9205579,0.8263236,0.0187433,0.1677204,0.3805835,0.9132619,[2*][1*]>>[1*]C(F)(F)C([2*])(F)F,[2*][1*],[1*]C(F)(F)C([2*])(F)F,left,3.5986913
108,Str_g_11331,Cn1cnc([N+](=O)C([O-])(F)F)c1Sc1ncnc2nc[nH]c12,-2.8526955,1.6195526,0.7509338,0.0003769,0.0520981,0.0103449,0.0877691,0.3160389,-4.9103823,1.68e-05,0.1332976,48.67526,0.850228,41.892883,0.0507781,0.934752,0.0312836,0.0635861,0.0150716,0.3341676,0.0064717,0.0719532,0.0903393,0.2402789,8.519922,0.8105626,0.0060918,0.8531175,0.9885128,0.9307565,0.9880083,0.0531564,0.8650259,0.1828423,0.0111793,0.2237376,0.971628,0.2749209,4.6964135,4.280001,4.0988784,0.0014366,0.0028716,0.7828315,0.978758,0.2954732,0.0202852,0.9097747,0.833649,0.0170659,0.0331754,0.397256,0.9165714,[2*][1*]>>[1*]C([2*])(F)F,[2*][1*],[1*]C([2*])(F)F,left,3.7217806
109,Str_g_11331,Cn1cnc([N+](=O)[O-])c1C(F)(F)Sc1ncnc2nc[nH]c12,-2.7131042,1.7767454,0.6051736,8.62e-05,0.1629957,0.0102629,0.0047501,0.0054173,-4.9203315,7.5e-06,0.0809855,49.78974,1.0968711,46.657566,0.0703217,0.7893024,0.0809393,0.0594332,0.0227286,0.5665923,0.0244085,0.0542037,0.2791958,0.2329126,7.4872146,0.7772365,0.014006,0.800335,0.9852844,0.6743693,0.9914116,0.3895842,0.9020667,0.0535013,0.014385,0.143807,0.9642018,0.3616803,4.7340975,3.9714751,4.6327157,0.0072347,0.0037505,0.8497722,0.9747869,0.1051176,0.0171486,0.9100935,0.7754786,0.0221133,0.0800342,0.273315,0.8951995,[2*][1*]>>[1*]C([2*])(F)F,[2*][1*],[1*]C([2*])(F)F,left,3.524137
110,Str_g_11331,CC(F)(F)n1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,-2.9242125,2.0427282,1.0111663,0.0002245,0.0041581,0.0095444,0.0085641,0.0325496,-4.80248,1.05e-05,0.092274,46.837807,1.3124841,44.609215,0.0813628,0.7317066,0.1549403,0.0655241,0.0454409,0.552459,0.0184715,0.0472833,0.1595205,0.2597045,8.670294,0.7244776,0.0200716,0.8788506,0.9883535,0.9872398,0.9875172,0.58388,0.8045318,0.1314732,0.022748,0.2858302,0.9440489,0.6482649,4.779738,4.818446,4.2247033,0.0012529,0.0031305,0.8869355,0.986048,0.2523875,0.0795074,0.8808985,0.8694188,0.0278027,0.0734239,0.4339968,0.9404216,[2*][1*]>>[1*]C([2*])(F)F,[2*][1*],[1*]C([2*])(F)F,left,3.4999902
111,Str_g_11331,Cn1cnc([N+](=O)[O-])c1SC(F)(F)c1ncnc2nc[nH]c12,-3.1348047,1.6419241,0.338076,8.59e-05,0.3002067,0.0099933,0.0048313,0.0064102,-4.8636703,8.4e-06,0.0597669,55.71671,1.0836799,38.680763,0.05855,0.7445978,0.1089205,0.0599233,0.0253839,0.4396132,0.0255231,0.0483564,0.2348978,0.2410417,6.667129,0.725726,0.0085171,0.814404,0.9877242,0.796837,0.9963748,0.1223939,0.9181222,0.0450795,0.0372153,0.2894852,0.9747317,0.3039911,4.6439047,4.159473,4.7277436,0.0188287,0.004978,0.8469868,0.9790055,0.1017501,0.0310012,0.9419044,0.7973944,0.0313326,0.2514324,0.3718432,0.9203383,[2*][1*]>>[1*]C([2*])(F)F,[2*][1*],[1*]C([2*])(F)F,left,3.5638255
112,Str_g_11331,Cn1cnc(C(F)(F)[N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,-2.864839,1.7931278,0.4924016,0.0004818,0.3941278,0.0104269,0.0222388,0.0850034,-5.066181,7.8e-06,0.1949148,46.008945,0.9278685,54.48478,0.0320639,0.9576326,0.0959018,0.0615232,0.029009,0.2008274,0.0031257,0.042846,0.06659,0.1746586,8.022007,0.8218932,0.0062901,0.8282196,0.9925808,0.8369509,0.9845051,0.0598066,0.8203241,0.060318,0.010028,0.5834521,0.9489025,0.3139302,4.336511,4.156944,4.218111,0.0012979,0.0033641,0.8633671,0.9517943,0.3003619,0.0100215,0.6852778,0.8062574,0.01077,0.1498712,0.1809832,0.8954078,[2*][1*]>>[1*]C([2*])(F)F,[2*][1*],[1*]C([2*])(F)F,left,3.5873594
113,Str_g_11334,Cn1cnc(C(=O)[N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,-2.5946069,0.7347085,-0.3276986,0.0001831,0.372442,0.0094371,0.0064912,0.007008,-5.072997,4.3e-06,0.391699,38.479603,1.0814116,59.37698,0.019089,0.8817348,0.0273269,0.0509911,0.0118931,0.7916888,0.0032886,0.0493223,0.035292,0.086975,7.2657895,0.8022455,0.0101066,0.8665567,0.9887645,0.9447545,0.9495403,0.0353464,0.7674215,0.0847386,0.0121988,0.5188561,0.8607995,0.1857569,4.739733,3.8608527,3.8621795,0.0023851,0.004781,0.8092436,0.9761731,0.0728946,0.0087592,0.8378708,0.693172,0.0444011,0.0572101,0.2018224,0.9121845,[2*][1*]>>[1*]C([2*])=O,[2*][1*],[1*]C([2*])=O,left,3.4360387
114,Str_g_11334,CC(=O)n1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,-2.684904,1.2818794,0.3143329,0.0001689,0.0214237,0.009394,0.00677,0.007593,-4.80866,5.9e-06,0.0528419,32.527866,0.8810909,62.177525,0.0328564,0.7870634,0.043225,0.0570385,0.0187956,0.5390829,0.0086584,0.0384637,0.0820295,0.1771068,6.4367785,0.7286774,0.0171815,0.8888903,0.9919488,0.9730418,0.9696404,0.1560071,0.8732239,0.0787285,0.0143368,0.2802433,0.9189038,0.2322328,4.744799,4.3572636,3.9316587,0.0064805,0.0041722,0.6117524,0.9750759,0.0554277,0.0157617,0.7824244,0.8600349,0.2102176,0.0870476,0.238388,0.9522135,[2*][1*]>>[1*]C([2*])=O,[2*][1*],[1*]C([2*])=O,left,3.2837099
115,Str_g_11334,Cn1cnc([N+](=O)[O-])c1C(=O)Sc1ncnc2nc[nH]c12,-2.957158,1.5101573,0.6247812,0.0002869,0.0084763,0.0090604,0.0042978,0.0027909,-4.999192,4.2e-06,0.2159707,32.210945,1.1605978,59.825165,0.0270062,0.8094996,0.039754,0.0551315,0.0165402,0.7406962,0.0052783,0.0633121,0.0964497,0.1294935,8.276376,0.69132,0.0079216,0.8794298,0.9867596,0.9715657,0.6011956,0.150677,0.8248562,0.0559165,0.0072353,0.127888,0.9363734,0.402045,5.122177,4.7452407,4.541063,0.0043006,0.0035108,0.8710312,0.9778764,0.1048312,0.0096939,0.8473819,0.8106278,0.0637063,0.0228309,0.2559453,0.8848953,[2*][1*]>>[1*]C([2*])=O,[2*][1*],[1*]C([2*])=O,left,3.3333119
116,Str_g_11334,Cn1cnc([N+](=O)[O-])c1SC(=O)c1ncnc2nc[nH]c12,-3.200141,1.3653655,0.3486113,0.0002586,0.0094548,0.0087845,0.0048249,0.003917,-4.8764396,5.2e-06,0.2695795,37.92579,1.1306643,58.26734,0.0239414,0.7928238,0.029678,0.0558006,0.0114028,0.6994362,0.0048405,0.0614744,0.0903558,0.1360277,8.742875,0.6468016,0.0109926,0.853097,0.9865366,0.9744582,0.8924931,0.1571878,0.8087302,0.0583854,0.0123264,0.4423314,0.950531,0.3398395,4.9531903,4.61013,4.322733,0.007882,0.0041586,0.8784897,0.9782776,0.1021328,0.0110856,0.7888486,0.7083552,0.1077735,0.0219433,0.2985733,0.9163262,[2*][1*]>>[1*]C([2*])=O,[2*][1*],[1*]C([2*])=O,left,3.3867933
117,Str_g_11334,Cn1cnc([N+](=O)C(=O)[O-])c1Sc1ncnc2nc[nH]c12,-2.2849994,-0.7954932,-0.9804001,0.0002287,0.0486878,0.0111564,0.010646,0.0105422,-4.995716,9.4e-06,0.2049516,36.958553,0.785798,56.711624,0.0101048,0.8895625,0.0161861,0.0517696,0.0082259,0.8543098,0.0049484,0.054315,0.0251347,0.0444787,1.8527085,0.8884384,0.005018,0.9468604,0.9910188,0.9782602,0.9850839,0.0415794,0.6727592,0.18992,0.0133627,0.2138827,0.9395036,0.1384632,4.7761674,4.008506,4.009786,0.0037377,0.0023072,0.7863354,0.8230906,0.0507334,0.0047475,0.4721456,0.3910601,0.0095136,0.012604,0.0870836,0.3262398,[2*][1*]>>[1*]C([2*])=O,[2*][1*],[1*]C([2*])=O,left,3.6939338
118,Str_g_11337,CC([O-])[N+](=O)c1ncn(C)c1Sc1ncnc2nc[nH]c12,-2.5064764,0.6808113,0.0181701,0.000154,0.88546,0.0153561,0.0542775,0.1720255,-5.048555,8.1e-06,0.3815272,33.315487,1.3879684,59.81487,0.0207383,0.9190171,0.0311384,0.0629892,0.0111229,0.4462148,0.0046689,0.0776542,0.0332144,0.1198385,5.4870715,0.7987125,0.0063917,0.8611146,0.9897083,0.9670631,0.9782326,0.0355179,0.7864899,0.2011578,0.0112968,0.3231314,0.9604527,0.163095,4.742717,4.0512176,3.9574497,0.0021238,0.0034375,0.8441546,0.981074,0.2497617,0.0453743,0.9163917,0.8203022,0.0168592,0.0265108,0.3018549,0.8553245,[2*][1*]>>[1*]C([2*])C,[2*][1*],[1*]C([2*])C,left,4.1311313
119,Str_g_11337,CC(c1ncn(C)c1Sc1ncnc2nc[nH]c12)[N+](=O)[O-],-2.8496828,1.5881947,0.3172888,0.0001379,0.761841,0.0140119,0.0148758,0.1491973,-5.1245165,3.4e-06,0.1316819,44.481934,1.0394278,52.752068,0.0201981,0.9022945,0.0608375,0.0600371,0.0282324,0.1710617,0.0032463,0.0470948,0.0713553,0.3091334,8.068931,0.8147568,0.0079667,0.857242,0.9906624,0.4715882,0.9818542,0.5483122,0.4417426,0.058674,0.004482,0.1551163,0.9673278,0.2012412,4.3020244,4.3094068,4.2320867,0.0015339,0.0029201,0.8956477,0.9574249,0.1104668,0.0172998,0.3534823,0.5956964,0.0089704,0.0427069,0.157133,0.7077597,[2*][1*]>>[1*]C([2*])C,[2*][1*],[1*]C([2*])C,left,3.9283814
120,Str_g_11337,CC(C)n1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,-2.851544,1.8828326,0.9415987,0.0001924,0.0328012,0.0148534,0.0085973,0.0179234,-4.809368,6.6e-06,0.0348629,41.75245,1.2351335,44.72213,0.0810956,0.8785879,0.0626532,0.0652082,0.0244148,0.5568287,0.0036837,0.0508762,0.1052494,0.4091604,10.563967,0.7153996,0.0198432,0.8690968,0.9859336,0.9855138,0.9780033,0.1236474,0.8424344,0.1155574,0.0313148,0.6496878,0.9656475,0.5910518,4.7143645,4.4043856,4.133492,0.0027898,0.0032536,0.9169672,0.9867611,0.2124521,0.3027612,0.7507897,0.8427577,0.0355011,0.0438417,0.2877135,0.921609,[2*][1*]>>[1*]C([2*])C,[2*][1*],[1*]C([2*])C,left,3.232343
121,Str_g_11337,CC(Sc1c([N+](=O)[O-])ncn1C)c1ncnc2nc[nH]c12,-3.109003,1.4981266,0.6852562,0.000103,0.6844222,0.0095562,0.0034764,0.0073284,-4.8824973,4.6e-06,0.1139849,52.056335,1.1333711,43.315014,0.0485263,0.8241046,0.0976604,0.0628028,0.0248039,0.5976639,0.0214283,0.0598511,0.3900242,0.2694603,8.085858,0.7616776,0.0155097,0.9059517,0.9892125,0.9305598,0.9938172,0.0916825,0.8893262,0.0686943,0.0043018,0.0867977,0.9562047,0.0535236,4.56122,3.6939332,4.0417705,0.0013785,0.0044614,0.90554,0.9837821,0.0644215,0.0947357,0.9577374,0.8547198,0.0439688,0.0811561,0.3752012,0.8297007,[2*][1*]>>[1*]C([2*])C,[2*][1*],[1*]C([2*])C,left,3.8341994
